id,nCount_RNA,nFeature_RNA,date_prepared,collection.time,minutes_until_frozen,date.of.surgery,tags,dob,nest,sex,bird.age,reference,um_from_reference,position,songsystem,section_area,lib_plate,lib_row,lib_column,barcode,pool,index1,index2,procedure2,duration.of.experiment,last_song_datetime,minutes_from_last_song,num_songs_on_euth_date,first_song_datetime,nsongs_per_day_pre,frac_mito,cdr,kl_mean,kl_mean_log_scale_cut2_proc2
3203,194816.4855033,9752,2015-12-11,09:03:00,4,2015-12-07,gr38gr1,2015-07-28,N56,male,136,anterior,2500,x,1,187,4,G,1,1,16,702,54,deaf,4,2015-12-11 08:58:21,4.65,34,2015-12-11 07:03:28,249.5,0.209993963935123,0.56361786441041,1.07603347976985,deaf-3
3343,116941.5650767,9138,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1320,ra,1,106,5,A,9,9,17,703,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.217333876821535,0.518849737603085,0.0401298875976857,intact-1
3351,86777.8859834,8503,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1320,ra,1,114,5,A,10,10,17,703,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.233133302260545,0.478526293241941,0.36514162915021,deaf-2
3344,70294.6411324002,7887,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1320,arco,0,106,5,B,9,21,17,703,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.210576130965944,0.438149298489879,0.0401298875976857,intact-1
3282,156382.75480818,9503,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2300,nido,0,120,5,B,1,13,17,703,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.141940281825763,0.546374638534861,0.0401298875976857,intact-1
3306,114889.6670822,9048,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2620,stri,0,103,5,B,4,16,17,703,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.163954412393961,0.512584341865696,0.36514162915021,deaf-2
3352,83180.6987579203,8430,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1320,arco,0,114,5,B,10,22,17,703,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.183231228798542,0.471511192031702,0.36514162915021,deaf-2
3289,245522.697807,9937,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2520,x,1,124,5,A,2,2,17,703,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.189136578493243,0.573631787512049,0.36514162915021,deaf-2
3298,134741.11613818,9394,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2600,stri,0,94,5,B,3,15,17,703,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.125367542961688,0.538234979115348,0.0401298875976857,intact-1
3335,162476.316466579,9693,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,920,ra,1,115,5,A,8,8,17,703,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.222534695953069,0.558155724536789,0.36514162915021,deaf-2
3368,100318.87453052,8860,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1580,ncl,0,93,5,B,12,24,17,703,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.160946659384671,0.497804433972368,0.36514162915021,deaf-2
3305,135995.286892641,9025,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2620,x,1,103,5,A,4,4,17,703,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.245241698192518,0.512155938738353,0.36514162915021,deaf-2
3328,31637.055642,6222,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1120,arco,0,78,5,B,7,19,17,703,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.188222718880575,0.342401199528757,0.0401298875976857,intact-1
4186,107346.86596924,8752,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2900,nido,0,105,5,B,5,17,17,703,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.219993354009747,0.492877798007925,0.0401298875976857,intact-1
3297,231304.32245715,9866,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2600,x,1,94,5,A,3,3,17,703,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.233997279319081,0.566937988647317,0.0401298875976857,intact-1
3327,85175.9895768,8499,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1120,ra,1,78,5,A,7,7,17,703,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.249621446936515,0.479115347542037,0.0401298875976857,intact-1
3367,37896.500172,6468,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1580,hvc,1,93,5,A,12,12,17,703,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.142635567597283,0.358359216022277,0.36514162915021,deaf-2
3290,124466.57281633,9179,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2520,stri,0,124,5,B,2,14,17,703,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.165499996517403,0.523294420049266,0.36514162915021,deaf-2
3336,75571.5822053399,8134,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,920,arco,0,115,5,B,8,20,17,703,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.181340018301639,0.452072400128521,0.36514162915021,deaf-2
3320,69506.2863670001,8217,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2720,nido,0,113,5,B,6,18,17,703,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.207472383676699,0.460747563457213,0.36514162915021,deaf-2
4185,238909.402225749,10065,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2900,lman,1,105,5,A,5,5,17,703,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.216975057837221,0.588090393059869,0.0401298875976857,intact-1
3281,214520.26085557,9918,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2300,lman,1,120,5,A,1,1,17,703,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.160336517120909,0.575988004712434,0.0401298875976857,intact-1
3345,75061.6220114399,8204,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1420,ra,1,110,5,C,9,9,18,704,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.215530499555292,0.458926850166006,0.0401298875976857,intact-1
3353,93880.0146421001,8845,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,820,ra,1,105,5,C,10,10,18,704,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.192928252660487,0.500321302345507,0.36514162915021,deaf-2
3346,41236.336916,6735,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1420,arco,0,110,5,D,9,21,18,704,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.245839889381586,0.37099710827889,0.0401298875976857,intact-1
3284,27640.549572,6392,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2300,nido,0,134,5,D,1,13,18,704,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.138164754953076,0.353914533576095,0.0401298875976857,intact-1
3308,130112.216508281,9494,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2620,nido,0,145,5,D,4,16,18,704,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.175656440945873,0.543804219770804,0.36514162915021,deaf-2
3362,29575.35721,5733,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1920,ncl,0,116,5,D,11,23,18,704,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.160385109655129,0.31487629859698,0.0401298875976857,intact-1
3354,97289.1661352001,8505,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1020,arco,0,111,5,D,10,22,18,704,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.153104188841687,0.476812680732569,0.36514162915021,deaf-2
3291,228236.3631695,9957,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2520,x,1,123,5,C,2,2,18,704,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.164060968707399,0.580004284031273,0.36514162915021,deaf-2
3300,121047.8738435,9031,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2700,nido,0,141,5,D,3,15,18,704,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.174586580898625,0.511620434829174,0.0401298875976857,intact-1
3337,146909.509331,9443,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1020,ra,1,120,5,C,8,8,18,704,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.220595843929734,0.539841490842883,0.36514162915021,deaf-2
3330,37460.2581375,6431,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1220,arco,0,86,5,D,7,19,18,704,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.186898875183394,0.355306843739959,0.0401298875976857,intact-1
3321,429488.35186023,10537,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2720,x,1,144,5,C,6,6,18,704,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.171994363187981,0.63248366713077,0.36514162915021,deaf-2
3314,105312.90105145,8886,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2400,stri,0,155,5,D,5,17,18,704,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.200527540729247,0.500321302345507,0.0401298875976857,intact-1
3299,236244.58938896,10052,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2700,lman,1,141,5,C,3,3,18,704,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.198953738134282,0.585466423904894,0.0401298875976857,intact-1
3329,170877.70634455,9670,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1220,ra,1,86,5,C,7,7,18,704,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.238097752231241,0.559012530791475,0.0401298875976857,intact-1
3369,97525.2668781999,8438,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1580,hvc,1,115,5,C,12,12,18,704,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.176601415635536,0.474831316268609,0.36514162915021,deaf-2
3292,111898.7097049,9087,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2520,stri,0,123,5,D,2,14,18,704,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.209808484125032,0.515368962193424,0.36514162915021,deaf-2
3338,48433.500014,7226,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1020,arco,0,120,5,D,8,20,18,704,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.207509275604368,0.399111063510764,0.36514162915021,deaf-2
3322,285250.8997702,10217,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2720,stri,0,144,5,D,6,18,18,704,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.197713972547513,0.599978579843633,0.36514162915021,deaf-2
3313,80560.6220114,8268,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2400,x,1,155,5,C,5,5,18,704,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.250483423749247,0.463425083003106,0.0401298875976857,intact-1
3347,52502.5294459,7444,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1720,hvc,1,77,5,E,9,9,19,705,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.185144783815946,0.414854878440613,0.0401298875976857,intact-1
3355,80025.6546293,8349,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1420,hvc,1,91,5,E,10,10,19,705,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.19056042551387,0.467227160758274,0.36514162915021,deaf-2
3348,40698.71426,6777,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1720,ncl,0,77,5,F,9,21,19,705,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.202668352134544,0.37549534111599,0.0401298875976857,intact-1
3310,70447.4379537,8004,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2620,stri,0,127,5,F,4,16,19,705,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.159262808227929,0.448056120809682,0.36514162915021,deaf-2
3356,55601.9997885,7544,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1420,ncl,0,91,5,F,10,22,19,705,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.154414784394251,0.419246010495877,0.36514162915021,deaf-2
3302,188958.3158165,9749,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2700,stri,0,149,5,F,3,15,19,705,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.144769351477369,0.564742422619685,0.0401298875976857,intact-1
3339,61843.6777389001,7834,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1120,ra,1,140,5,E,8,8,19,705,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.22626914260541,0.438042197708043,0.36514162915021,deaf-2
3372,85025.4310133,8341,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1780,ncl,0,129,5,F,12,24,19,705,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.160931203223949,0.465781300203492,0.36514162915021,deaf-2
3309,42770.0784823,6601,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2620,x,1,127,5,E,4,4,19,705,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.245634617794129,0.365481418014352,0.36514162915021,deaf-2
3332,26538.687025,5678,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1220,arco,0,123,5,F,7,19,19,705,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.182321294278717,0.313537538824033,0.0401298875976857,intact-1
3323,112959.1666891,8873,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2820,x,1,185,5,E,6,6,19,705,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.200698759442549,0.500589054300096,0.36514162915021,deaf-2
3316,101483.9627737,8785,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2600,stri,0,134,5,F,5,17,19,705,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.207705119000523,0.496197922244832,0.0401298875976857,intact-1
3301,144539.06838928,9368,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2700,x,1,149,5,E,3,3,19,705,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.209299692893593,0.534593552532934,0.0401298875976857,intact-1
3331,65638.2775705,7619,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1220,ra,1,123,5,E,7,7,19,705,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.248197516292913,0.423637142551141,0.0401298875976857,intact-1
3371,67776.1932944001,7821,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1780,hvc,1,129,5,E,12,12,19,705,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.217220630806772,0.43713184106244,0.36514162915021,deaf-2
3294,68477.857564,7966,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2520,nido,0,156,5,F,2,14,19,705,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.18581581176124,0.446556709863982,0.36514162915021,deaf-2
3340,115484.5977722,8881,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1120,arco,0,140,5,F,8,20,19,705,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.198110544146556,0.500481953518261,0.36514162915021,deaf-2
3324,105556.9900494,8984,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2820,nido,0,185,5,F,6,18,19,705,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.175545864542149,0.507497054728499,0.36514162915021,deaf-2
3315,88710.1641738,8197,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2600,x,1,134,5,E,5,5,19,705,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.201493637769057,0.457802291956731,0.0401298875976857,intact-1
3285,56737.517082,7704,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2400,lman,1,114,5,E,1,1,19,705,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.211970592076454,0.430705794152297,0.0401298875976857,intact-1
3349,47880.35614772,6794,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1720,hvc,1,72,5,G,9,9,20,706,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.205182710800688,0.377476705579951,0.0401298875976857,intact-1
3350,27898.5664737699,6231,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1720,ncl,0,72,5,H,9,21,20,706,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.205814981514226,0.343472207347114,0.0401298875976857,intact-1
3288,41067.1126673001,6871,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2400,stri,0,135,5,H,1,13,20,706,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.173216644649934,0.381814287244297,0.0401298875976857,intact-1
3358,64355.5601546801,8112,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1420,ncl,0,113,5,H,10,22,20,706,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.181958099067123,0.454107314983399,0.36514162915021,deaf-2
3304,100972.5215412,8637,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2800,stri,0,110,5,H,3,15,20,706,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.173562575108786,0.486130448752276,0.0401298875976857,intact-1
3341,83760.0962043002,8043,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1120,ra,1,140,5,G,8,8,20,706,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.222743265847609,0.452982756774124,0.36514162915021,deaf-2
3374,61768.71926592,8005,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1980,ncl,0,128,5,H,12,24,20,706,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.197231764998755,0.449448430973546,0.36514162915021,deaf-2
3334,29509.187077,5877,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1320,arco,0,109,5,H,7,19,20,706,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.194687922818989,0.325961229516975,0.0401298875976857,intact-1
3325,56417.023927,7485,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2420,x,1,109,5,G,6,6,20,706,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.2473402417962,0.417103994859162,0.36514162915021,deaf-2
3303,572986.5853527,10655,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2800,x,1,110,5,G,3,3,20,706,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.199933717796838,0.659258862589697,0.0401298875976857,intact-1
3333,358740.78273618,10205,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,posterior,1320,ra,1,109,5,G,7,7,20,706,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.207592053013474,0.606243975581022,0.0401298875976857,intact-1
3373,99473.3039894601,8436,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1980,hvc,1,128,5,G,12,12,20,706,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.194385603576945,0.475581021741459,0.36514162915021,deaf-2
3296,76490.4902313601,8315,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2620,nido,0,131,5,H,2,14,20,706,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.175820873093395,0.465459997857984,0.36514162915021,deaf-2
3342,78535.0766924,8300,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,posterior,1120,arco,0,140,5,H,8,20,20,706,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.214235001774938,0.465245796294313,0.36514162915021,deaf-2
3326,87310.0731686001,8498,2016-02-07,09:03:00,3,2016-02-03,gr58gr59,2016-10-16,N56,male,114,anterior,2420,stri,0,109,5,H,6,18,20,706,54,deaf,4,2016-02-07 09:01:15,1.75,24,2016-02-07 06:56:20,423.285714285714,0.188438040148546,0.479650851451216,0.36514162915021,deaf-2
3317,353340.698806779,10220,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2600,lman,1,130,5,G,5,5,20,706,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.250100402986283,0.609831851772518,0.0401298875976857,intact-1
3287,202117.91187234,9823,2016-02-07,09:10:00,3,2016-02-03,gr56gr57,2016-10-16,N56,male,114,anterior,2400,x,1,135,5,G,1,1,20,706,54,intact,4,2016-02-07 08:34:42,35.3,9,2016-02-07 07:34:43,470.583333333333,0.207455019877321,0.570418764056978,0.0401298875976857,intact-1
3419,153013.8138488,9282,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,1400,ra,1,137,6,A,9,9,21,707,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.226619395937705,0.529452715004819,0.663589644217475,deaf-3
3427,128111.6499047,9104,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1140,ra,1,149,6,A,10,10,21,707,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.213132601061554,0.51622576844811,-0.0036632152068356,intact-1
3420,173664.614928289,9459,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,1400,arco,0,137,6,B,9,21,21,707,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.201594092838448,0.540858948270322,0.663589644217475,deaf-3
3376,84031.3336243,8278,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,anterior,2440,nido,0,156,6,B,1,13,21,707,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.149903260684004,0.464549641212381,0.663589644217475,deaf-3
4196,110290.2976539,8957,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3140,nido,0,155,6,B,4,16,21,707,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.173365169761326,0.506158294955553,-0.0036632152068356,intact-1
3436,134079.0828534,9203,2015-11-25,09:02:00,3,2015-11-11,or37pu44,2015-07-23,N46,male,125,posterior,2000,ncl,0,151,6,B,11,23,21,707,54,deaf,14,2015-11-25 09:00:20,1.66666666666667,97,2015-11-25 07:00:03,428.25,0.18401540525194,0.524418978258541,0.663589644217475,deaf-3
3428,109074.4704535,9011,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,posterior,1140,arco,0,149,6,B,10,22,21,707,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.177023125053918,0.509317768019707,-0.0036632152068356,intact-1
4187,228595.9161135,9815,2015-11-25,09:05:00,3,2015-11-11,or38pu45,2015-07-23,N46,male,125,anterior,3200,lman,1,154,6,A,2,2,21,707,54,intact,14,2015-11-25 09:07:06,0,144,2015-11-25 06:58:41,470.8,0.20611010487532,0.566884438256399,-0.0036632152068356,intact-1
